year,month,AverageTemperature,state_code,state,country
2011,1,7.850553024450484,AL,Alabama,United States
2011,2,9.554201410784438,AL,Alabama,United States
2011,3,13.736818872682832,AL,Alabama,United States
2011,4,17.868396579429984,AL,Alabama,United States
2011,5,22.209523979731635,AL,Alabama,United States
2011,6,25.74721535449296,AL,Alabama,United States
2011,7,27.1121101451027,AL,Alabama,United States
2011,8,27.134406141512304,AL,Alabama,United States
2011,9,24.32870893312497,AL,Alabama,United States
2011,10,18.69274213326398,AL,Alabama,United States
2011,11,12.925198281564736,AL,Alabama,United States
2011,12,8.875165362471165,AL,Alabama,United States
2012,1,7.536922101184286,AL,Alabama,United States
2012,2,9.56226835847405,AL,Alabama,United States
2012,3,13.577376985046048,AL,Alabama,United States
2012,4,17.63963153960149,AL,Alabama,United States
2012,5,22.12849140086107,AL,Alabama,United States
2012,6,26.244097296778854,AL,Alabama,United States
2012,7,27.536844872477985,AL,Alabama,United States
2012,8,26.979897003816525,AL,Alabama,United States
2012,9,24.450923965694848,AL,Alabama,United States
2012,10,17.951297201655514,AL,Alabama,United States
2012,11,12.688565119830503,AL,Alabama,United States
2012,12,8.681720507929647,AL,Alabama,United States
2013,1,8.566723424152421,AL,Alabama,United States
2013,2,9.64757591434936,AL,Alabama,United States
2013,3,13.658191304023688,AL,Alabama,United States
2013,4,17.74676596864111,AL,Alabama,United States
2013,5,22.190692991667653,AL,Alabama,United States
2013,6,26.112664980920023,AL,Alabama,United States
2013,7,27.423136536470487,AL,Alabama,United States
2013,8,27.058882319833415,AL,Alabama,United States
2013,9,24.437202890817744,AL,Alabama,United States
2013,10,18.227189712974795,AL,Alabama,United States
2013,11,12.801008483268294,AL,Alabama,United States
2013,12,8.782296981873534,AL,Alabama,United States
2014,1,8.254235384814036,AL,Alabama,United States
2014,2,9.642952177314132,AL,Alabama,United States
2014,3,13.741539363883094,AL,Alabama,United States
2014,4,17.853232051727133,AL,Alabama,United States
2014,5,22.247872738295037,AL,Alabama,United States
2014,6,25.977121128309484,AL,Alabama,United States
2014,7,27.311638423577403,AL,Alabama,United States
2014,8,27.140527318438863,AL,Alabama,United States
2014,9,24.426603802256654,AL,Alabama,United States
2014,10,18.50456609247266,AL,Alabama,United States
2014,11,12.910073832213019,AL,Alabama,United States
2014,12,8.876912525027343,AL,Alabama,United States
2015,1,7.940984030165515,AL,Alabama,United States
2015,2,9.644632416499046,AL,Alabama,United States
2015,3,13.82724987839821,AL,Alabama,United States
2015,4,17.95882758514456,AL,Alabama,United States
2015,5,22.29995498544649,AL,Alabama,United States
2015,6,25.83764636020774,AL,Alabama,United States
2015,7,27.20254115081695,AL,Alabama,United States
2015,8,27.224837147225983,AL,Alabama,United States
2015,9,24.41913993883913,AL,Alabama,United States
2015,10,18.783173138978743,AL,Alabama,United States
2015,11,13.015629287278525,AL,Alabama,United States
2015,12,8.965596368186153,AL,Alabama,United States
2016,1,7.627353106898912,AL,Alabama,United States
2016,2,9.652699364188445,AL,Alabama,United States
2016,3,13.667807990760824,AL,Alabama,United States
2016,4,17.73006254531625,AL,Alabama,United States
2016,5,22.21892240657487,AL,Alabama,United States
2016,6,26.33452830249476,AL,Alabama,United States
2016,7,27.627275878193448,AL,Alabama,United States
2016,8,27.070328009531373,AL,Alabama,United States
2016,9,24.54135497140929,AL,Alabama,United States
2016,10,18.041728207369648,AL,Alabama,United States
2016,11,12.778996125545374,AL,Alabama,United States
2016,12,8.772151513644593,AL,Alabama,United States
2017,1,8.657154429867488,AL,Alabama,United States
2017,2,9.738006920063754,AL,Alabama,United States
2017,3,13.748622309737911,AL,Alabama,United States
2017,4,17.837196974356225,AL,Alabama,United States
2017,5,22.281123997382494,AL,Alabama,United States
2017,6,26.203095986634143,AL,Alabama,United States
2017,7,27.51356754218762,AL,Alabama,United States
2017,8,27.149313325548277,AL,Alabama,United States
2017,9,24.52763389653283,AL,Alabama,United States
2017,10,18.317620718689955,AL,Alabama,United States
2017,11,12.891439488982021,AL,Alabama,United States
2011,1,-18.68127126927227,AK,Alaska,United States
2011,2,-16.27438050951435,AK,Alaska,United States
2011,3,-13.087883088773893,AK,Alaska,United States
2011,4,-4.859639364317287,AK,Alaska,United States
2011,5,4.180298524256607,AK,Alaska,United States
2011,6,10.36377830574772,AK,Alaska,United States
2011,7,12.605442097676034,AK,Alaska,United States
2011,8,10.775776661879371,AK,Alaska,United States
2011,9,5.616627635782198,AK,Alaska,United States
2011,10,-3.4540402214161503,AK,Alaska,United States
2011,11,-12.5794734380184,AK,Alaska,United States
2011,12,-17.008006641693772,AK,Alaska,United States
2012,1,-18.852819182254812,AK,Alaska,United States
2012,2,-16.255907108163164,AK,Alaska,United States
2012,3,-12.533897288314588,AK,Alaska,United States
2012,4,-5.250927570462159,AK,Alaska,United States
2012,5,4.002248177107446,AK,Alaska,United States
2012,6,10.946980240252442,AK,Alaska,United States
2012,7,12.98810010326526,AK,Alaska,United States
2012,8,10.87770538884632,AK,Alaska,United States
2012,9,5.056504525998283,AK,Alaska,United States
2012,10,-3.7949962189265207,AK,Alaska,United States
2012,11,-12.501439889327681,AK,Alaska,United States
2012,12,-17.571120043472465,AK,Alaska,United States
2013,1,-18.22478630276317,AK,Alaska,United States
2013,2,-16.188113410625963,AK,Alaska,United States
2013,3,-12.68301411121491,AK,Alaska,United States
2013,4,-5.0839763697091955,AK,Alaska,United States
2013,5,4.1074494529534045,AK,Alaska,United States
2013,6,10.797915404615123,AK,Alaska,United States
2013,7,12.899624938128209,AK,Alaska,United States
2013,8,10.879536321312623,AK,Alaska,United States
2013,9,5.2812220594581,AK,Alaska,United States
2013,10,-3.639303880239225,AK,Alaska,United States
2013,11,-12.487893803998688,AK,Alaska,United States
2013,12,-17.341008206472043,AK,Alaska,United States
2014,1,-18.391651020752562,AK,Alaska,United States
2014,2,-16.171541571960407,AK,Alaska,United States
2014,3,-12.827595759163897,AK,Alaska,United States
2014,4,-4.91335243706077,AK,Alaska,United States
2014,5,4.206965904838741,AK,Alaska,United States
2014,6,10.643566216520181,AK,Alaska,United States
2014,7,12.812112408531519,AK,Alaska,United States
2014,8,10.88564499470796,AK,Alaska,United States
2014,9,5.5080883009980734,AK,Alaska,United States
2014,10,-3.48551755846023,AK,Alaska,United States
2014,11,-12.473804278201177,AK,Alaska,United States
2014,12,-17.1131545357359,AK,Alaska,United States
2015,1,-18.560950403218996,AK,Alaska,United States
2015,2,-16.154059643462013,AK,Alaska,United States
2015,3,-12.96756222272247,AK,Alaska,United States
2015,4,-4.739318498266282,AK,Alaska,United States
2015,5,4.300619390308285,AK,Alaska,United States
2015,6,10.484099171799548,AK,Alaska,United States
2015,7,12.725762963727968,AK,Alaska,United States
2015,8,10.896097527930742,AK,Alaska,United States
2015,9,5.736948501834222,AK,Alaska,United States
2015,10,-3.333719355364239,AK,Alaska,United States
2015,11,-12.45915257196642,AK,Alaska,United States
2015,12,-16.887685775640858,AK,Alaska,United States
2016,1,-18.73249831620271,AK,Alaska,United States
2016,2,-16.135586242110833,AK,Alaska,United States
2016,3,-12.413576422261878,AK,Alaska,United States
2016,4,-5.130606704409897,AK,Alaska,United States
2016,5,4.122569043159672,AK,Alaska,United States
2016,6,11.067301106305555,AK,Alaska,United States
2016,7,13.10842096931806,AK,Alaska,United States
2016,8,10.998026254898088,AK,Alaska,United States
2016,9,5.176825392049923,AK,Alaska,United States
2016,10,-3.6746753528750062,AK,Alaska,United States
2016,11,-12.38111902327579,AK,Alaska,United States
2016,12,-17.45079917741993,AK,Alaska,United States
2017,1,-18.104465436709877,AK,Alaska,United States
2017,2,-16.06779254457402,AK,Alaska,United States
2017,3,-12.562693245162748,AK,Alaska,United States
2017,4,-4.9636555036570655,AK,Alaska,United States
2017,5,4.2277703190050495,AK,Alaska,United States
2017,6,10.918236270667249,AK,Alaska,United States
2017,7,13.019945804181468,AK,Alaska,United States
2017,8,10.999857187364459,AK,Alaska,United States
2017,9,5.401542925510526,AK,Alaska,United States
2017,10,-3.5189830141868925,AK,Alaska,United States
2017,11,-12.367572937947285,AK,Alaska,United States
2011,1,5.6998085281257325,AZ,Arizona,United States
2011,2,8.005789312292968,AZ,Arizona,United States
2011,3,10.966531055959479,AZ,Arizona,United States
2011,4,14.883349893998759,AZ,Arizona,United States
2011,5,19.377215901531315,AZ,Arizona,United States
2011,6,24.606129105967565,AZ,Arizona,United States
2011,7,27.763137000291238,AZ,Arizona,United States
2011,8,26.682380331076935,AZ,Arizona,United States
2011,9,23.39710703386908,AZ,Arizona,United States
2011,10,17.152263014357004,AZ,Arizona,United States
2011,11,10.651985455977943,AZ,Arizona,United States
2011,12,5.954674036069234,AZ,Arizona,United States
2012,1,5.706358494105846,AZ,Arizona,United States
2012,2,8.088983961625521,AZ,Arizona,United States
2012,3,11.10190025532449,AZ,Arizona,United States
2012,4,14.820830206727262,AZ,Arizona,United States
2012,5,19.855989818505307,AZ,Arizona,United States
2012,6,24.92801095707028,AZ,Arizona,United States
2012,7,27.5672286387467,AZ,Arizona,United States
2012,8,26.584484459273135,AZ,Arizona,United States
2012,9,23.292828571447963,AZ,Arizona,United States
2012,10,16.940888632520952,AZ,Arizona,United States
2012,11,10.555821914302616,AZ,Arizona,United States
2012,12,6.1789138824116865,AZ,Arizona,United States
2013,1,5.79384888248533,AZ,Arizona,United States
2013,2,7.940901202640109,AZ,Arizona,United States
2013,3,11.090446542356261,AZ,Arizona,United States
2013,4,14.876476292460952,AZ,Arizona,United States
2013,5,19.730655090356375,AZ,Arizona,United States
2013,6,24.851257228781094,AZ,Arizona,United States
2013,7,27.664044933202803,AZ,Arizona,United States
2013,8,26.650641706812387,AZ,Arizona,United States
2013,9,23.361218579892743,AZ,Arizona,United States
2013,10,17.04505397979201,AZ,Arizona,United States
2013,11,10.622335332357556,AZ,Arizona,United States
2013,12,6.136259754468242,AZ,Arizona,United States
2014,1,5.794745316561986,AZ,Arizona,United States
2014,2,8.02216488799721,AZ,Arizona,United States
2014,3,11.078217435561355,AZ,Arizona,United States
2014,4,14.930215328464485,AZ,Arizona,United States
2014,5,19.603903068470284,AZ,Arizona,United States
2014,6,24.776817927636635,AZ,Arizona,United States
2014,7,27.762260652482038,AZ,Arizona,United States
2014,8,26.716176058025223,AZ,Arizona,United States
2014,9,23.42886969025021,AZ,Arizona,United States
2014,10,17.148404146819725,AZ,Arizona,United States
2014,11,10.68726429844909,AZ,Arizona,United States
2014,12,6.094360408685649,AZ,Arizona,United States
2015,1,5.798460883996677,AZ,Arizona,United States
2015,2,8.104441668164254,AZ,Arizona,United States
2015,3,11.065183411831136,AZ,Arizona,United States
2015,4,14.982002249870215,AZ,Arizona,United States
2015,5,19.475868257402404,AZ,Arizona,United States
2015,6,24.704781461838472,AZ,Arizona,United States
2015,7,27.861789356162706,AZ,Arizona,United States
2015,8,26.781032686948066,AZ,Arizona,United States
2015,9,23.495759389740037,AZ,Arizona,United States
2015,10,17.25091537022767,AZ,Arizona,United States
2015,11,10.750637811849149,AZ,Arizona,United States
2015,12,6.053326391940423,AZ,Arizona,United States
2016,1,5.80501084997748,AZ,Arizona,United States
2016,2,8.187636317497393,AZ,Arizona,United States
2016,3,11.200552611196208,AZ,Arizona,United States
2016,4,14.919482562598573,AZ,Arizona,United States
2016,5,19.954642174377533,AZ,Arizona,United States
2016,6,25.026663312941523,AZ,Arizona,United States
2016,7,27.665880994618437,AZ,Arizona,United States
2016,8,26.68313681514484,AZ,Arizona,United States
2016,9,23.391480927319293,AZ,Arizona,United States
2016,10,17.039540988391924,AZ,Arizona,United States
2016,11,10.6544742701739,AZ,Arizona,United States
2016,12,6.277566238282864,AZ,Arizona,United States
2017,1,5.892501238356289,AZ,Arizona,United States
2017,2,8.039553558511388,AZ,Arizona,United States
2017,3,11.189098898227154,AZ,Arizona,United States
2017,4,14.975128648332317,AZ,Arizona,United States
2017,5,19.829307446227478,AZ,Arizona,United States
2017,6,24.949909584651515,AZ,Arizona,United States
2017,7,27.762697289073955,AZ,Arizona,United States
2017,8,26.749294062683767,AZ,Arizona,United States
2017,9,23.459870935764084,AZ,Arizona,United States
2017,10,17.143706335664,AZ,Arizona,United States
2017,11,10.720987688228945,AZ,Arizona,United States
2011,1,4.814049647202129,AR,Arkansas,United States
2011,2,6.965342533693322,AR,Arkansas,United States
2011,3,11.663600007645133,AR,Arkansas,United States
2011,4,16.646720668486413,AR,Arkansas,United States
2011,5,21.00519267256079,AR,Arkansas,United States
2011,6,25.320428415490582,AR,Arkansas,United States
2011,7,27.400454441668693,AR,Arkansas,United States
2011,8,27.1983945648784,AR,Arkansas,United States
2011,9,23.36353959187223,AR,Arkansas,United States
2011,10,17.501602362486928,AR,Arkansas,United States
2011,11,11.123859317824504,AR,Arkansas,United States
2011,12,6.166874080690658,AR,Arkansas,United States
2012,1,4.621584633007851,AR,Arkansas,United States
2012,2,7.025685727587515,AR,Arkansas,United States
2012,3,11.674029398467326,AR,Arkansas,United States
2012,4,16.566204287622362,AR,Arkansas,United States
2012,5,21.180295315818654,AR,Arkansas,United States
2012,6,25.625132522968606,AR,Arkansas,United States
2012,7,27.629686191569753,AR,Arkansas,United States
2012,8,27.0327945200514,AR,Arkansas,United States
2012,9,23.497519529518538,AR,Arkansas,United States
2012,10,16.83326017539492,AR,Arkansas,United States
2012,11,11.049166884099169,AR,Arkansas,United States
2012,12,6.070795304085454,AR,Arkansas,United States
2013,1,5.306258730117053,AR,Arkansas,United States
2013,2,6.961551633933933,AR,Arkansas,United States
2013,3,11.704704456131676,AR,Arkansas,United States
2013,4,16.629054952593364,AR,Arkansas,United States
2013,5,21.15925685776468,AR,Arkansas,United States
2013,6,25.559614256389427,AR,Arkansas,United States
2013,7,27.586509027994524,AR,Arkansas,United States
2013,8,27.12180091561678,AR,Arkansas,United States
2013,9,23.485521494025406,AR,Arkansas,United States
2013,10,17.090226712173013,AR,Arkansas,United States
2013,11,11.111771768474386,AR,Arkansas,United States
2013,12,6.140400525100533,AR,Arkansas,United States
2014,1,5.111702526590005,AR,Arkansas,United States
2014,2,7.013308108175181,AR,Arkansas,United States
2014,3,11.735937167856498,AR,Arkansas,United States
2014,4,16.690603873566406,AR,Arkansas,United States
2014,5,21.135558568792593,AR,Arkansas,United States
2014,6,25.492687100073248,AR,Arkansas,United States
2014,7,27.544744932995744,AR,Arkansas,United States
2014,8,27.211680924344023,AR,Arkansas,United States
2014,9,23.475526145208114,AR,Arkansas,United States
2014,10,17.3477471545382,AR,Arkansas,United States
2014,11,11.171356704186632,AR,Arkansas,United States
2014,12,6.207083649228505,AR,Arkansas,United States
2015,1,4.918072965054403,AR,Arkansas,United States
2015,2,7.069365851545431,AR,Arkansas,United States
2015,3,11.767623325498016,AR,Arkansas,United States
2015,4,16.750743986338932,AR,Arkansas,United States
2015,5,21.10921599041297,AR,Arkansas,United States
2015,6,25.424451733342984,AR,Arkansas,United States
2015,7,27.504477759520725,AR,Arkansas,United States
2015,8,27.302417882729777,AR,Arkansas,United States
2015,9,23.467562909724005,AR,Arkansas,United States
2015,10,17.605625680339045,AR,Arkansas,United States
2015,11,11.227882635676252,AR,Arkansas,United States
2015,12,6.270897398543049,AR,Arkansas,United States
2016,1,4.725607950860178,AR,Arkansas,United States
2016,2,7.129709045439917,AR,Arkansas,United States
2016,3,11.778052716319769,AR,Arkansas,United States
2016,4,16.670227605474608,AR,Arkansas,United States
2016,5,21.284318633670857,AR,Arkansas,United States
2016,6,25.729155840821626,AR,Arkansas,United States
2016,7,27.733709509422816,AR,Arkansas,United States
2016,8,27.136817837903934,AR,Arkansas,United States
2016,9,23.601542847370574,AR,Arkansas,United States
2016,10,16.937283493246788,AR,Arkansas,United States
2016,11,11.153190201951878,AR,Arkansas,United States
2016,12,6.17481862193795,AR,Arkansas,United States
2017,1,5.41028204796933,AR,Arkansas,United States
2017,2,7.065574951786072,AR,Arkansas,United States
2017,3,11.808727773983422,AR,Arkansas,United States
2017,4,16.73307827044572,AR,Arkansas,United States
2017,5,21.263280175616863,AR,Arkansas,United States
2017,6,25.663637574241136,AR,Arkansas,United States
2017,7,27.690532345848283,AR,Arkansas,United States
2017,8,27.225824233469133,AR,Arkansas,United States
2017,9,23.58954481187798,AR,Arkansas,United States
2017,10,17.194250030026083,AR,Arkansas,United States
2017,11,11.215795086326164,AR,Arkansas,United States
2011,1,6.7090736003555325,CA,California,United States
2011,2,8.562052425521397,CA,California,United States
2011,3,10.49649422314808,CA,California,United States
2011,4,13.210714080731256,CA,California,United States
2011,5,17.039740549155226,CA,California,United States
2011,6,21.051838804254437,CA,California,United States
2011,7,24.479884116318395,CA,California,United States
2011,8,24.005140583223202,CA,California,United States
2011,9,21.184450660139056,CA,California,United States
2011,10,16.190856298233207,CA,California,United States
2011,11,10.639456612782276,CA,California,United States
2011,12,6.92254342118528,CA,California,United States
2012,1,6.811949051828847,CA,California,United States
2012,2,8.664482624352138,CA,California,United States
2012,3,10.804894537153729,CA,California,United States
2012,4,13.429326248931368,CA,California,United States
2012,5,17.21895720932226,CA,California,United States
2012,6,21.13077472168947,CA,California,United States
2012,7,24.45800414309924,CA,California,United States
2012,8,23.886065131042145,CA,California,United States
2012,9,21.097658558174093,CA,California,United States
2012,10,15.962068009013429,CA,California,United States
2012,11,10.878402588649555,CA,California,United States
2012,12,7.035297819120666,CA,California,United States
2013,1,6.582442957960952,CA,California,United States
2013,2,8.423179608238776,CA,California,United States
2013,3,10.728078072806351,CA,California,United States
2013,4,13.379825655837609,CA,California,United States
2013,5,17.181767269015772,CA,California,United States
2013,6,21.126922050622962,CA,California,United States
2013,7,24.488948697212535,CA,California,United States
2013,8,23.950041603960436,CA,California,United States
2013,9,21.151262712618053,CA,California,United States
2013,10,16.064045347279198,CA,California,United States
2013,11,10.823300711743137,CA,California,United States
2013,12,7.017849242355187,CA,California,United States
2014,1,6.680028155201491,CA,California,United States
2014,2,8.529068358268914,CA,California,United States
2014,3,10.648998321505385,CA,California,United States
2014,4,13.330677295905227,CA,California,United States
2014,5,17.14576489013272,CA,California,United States
2014,6,21.12436362239093,CA,California,United States
2014,7,24.52000686578953,CA,California,United States
2014,8,24.013498912055788,CA,California,United States
2014,9,21.203949509677937,CA,California,United States
2014,10,16.164058902374,CA,California,United States
2014,11,10.767353757797412,CA,California,United States
2014,12,7.00399345558751,CA,California,United States
2015,1,6.780319899830509,CA,California,United States
2015,2,8.633298724996171,CA,California,United States
2015,3,10.567740522623037,CA,California,United States
2015,4,13.281960380206618,CA,California,United States
2015,5,17.110986848629803,CA,California,United States
2015,6,21.123085103729277,CA,California,United States
2015,7,24.551130415793544,CA,California,United States
2015,8,24.076386882698003,CA,California,United States
2015,9,21.255696959614202,CA,California,United States
2015,10,16.26210259770778,CA,California,United States
2015,11,10.710702912257354,CA,California,United States
2015,12,6.993789720659995,CA,California,United States
2016,1,6.883195351303883,CA,California,United States
2016,2,8.735728923827569,CA,California,United States
2016,3,10.876140836629066,CA,California,United States
2016,4,13.500572548406202,CA,California,United States
2016,5,17.290203508798278,CA,California,United States
2016,6,21.202021021164125,CA,California,United States
2016,7,24.529250442574224,CA,California,United States
2016,8,23.957311430517503,CA,California,United States
2016,9,21.168904857648887,CA,California,United States
2016,10,16.033314308488258,CA,California,United States
2016,11,10.949648888124509,CA,California,United States
2016,12,7.106544118595819,CA,California,United States
2017,1,6.653689257435925,CA,California,United States
2017,2,8.494425907713898,CA,California,United States
2017,3,10.799324372281092,CA,California,United States
2017,4,13.451071955312187,CA,California,United States
2017,5,17.253013568490363,CA,California,United States
2017,6,21.19816835009749,CA,California,United States
2017,7,24.560194996686768,CA,California,United States
2017,8,24.021287903435542,CA,California,United States
2017,9,21.222509012093006,CA,California,United States
2017,10,16.135291646754972,CA,California,United States
2017,11,10.894547011218592,CA,California,United States
2011,1,-4.147541374139898,CO,Colorado,United States
2011,2,-1.9086287224874372,CO,Colorado,United States
2011,3,2.012155833745612,CO,Colorado,United States
2011,4,6.832157907297982,CO,Colorado,United States
2011,5,11.582773455843865,CO,Colorado,United States
2011,6,17.023863323392252,CO,Colorado,United States
2011,7,20.574959382274024,CO,Colorado,United States
2011,8,19.660239405679285,CO,Colorado,United States
2011,9,15.068901174807293,CO,Colorado,United States
2011,10,8.812461453958326,CO,Colorado,United States
2011,11,1.844804315817088,CO,Colorado,United States
2011,12,-3.178170864209071,CO,Colorado,United States
2012,1,-4.285951377601185,CO,Colorado,United States
2012,2,-1.8286879462670713,CO,Colorado,United States
2012,3,1.9337489491259463,CO,Colorado,United States
2012,4,6.572976140996417,CO,Colorado,United States
2012,5,12.335542771658613,CO,Colorado,United States
2012,6,17.46111330329754,CO,Colorado,United States
2012,7,20.464067408344704,CO,Colorado,United States
2012,8,19.301276699926525,CO,Colorado,United States
2012,9,14.96644315615884,CO,Colorado,United States
2012,10,8.522298972915657,CO,Colorado,United States
2012,11,1.8760458040415964,CO,Colorado,United States
2012,12,-3.231814346435601,CO,Colorado,United States
2013,1,-3.7794298484950026,CO,Colorado,United States
2013,2,-1.972112664318403,CO,Colorado,United States
2013,3,1.9881551038285696,CO,Colorado,United States
2013,4,6.6919602758391346,CO,Colorado,United States
2013,5,12.116062393477584,CO,Colorado,United States
2013,6,17.3403681935934,CO,Colorado,United States
2013,7,20.525747613833857,CO,Colorado,United States
2013,8,19.449051232897343,CO,Colorado,United States
2013,9,15.029943542975335,CO,Colorado,United States
2013,10,8.648782200496564,CO,Colorado,United States
2013,11,1.895269110680335,CO,Colorado,United States
2013,12,-3.1852021541310735,CO,Colorado,United States
2014,1,-3.9224151315769573,CO,Colorado,United States
2014,2,-1.9002293468920852,CO,Colorado,United States
2014,3,2.0424566109486646,CO,Colorado,United States
2014,4,6.8065137289211055,CO,Colorado,United States
2014,5,11.893176256518139,CO,Colorado,United States
2014,6,17.222677724179352,CO,Colorado,United States
2014,7,20.590849158026643,CO,Colorado,United States
2014,8,19.59686808684763,CO,Colorado,United States
2014,9,15.092227532759962,CO,Colorado,United States
2014,10,8.773633006295688,CO,Colorado,United States
2014,11,1.9129520067250887,CO,Colorado,United States
2014,12,-3.13922713809981,CO,Colorado,United States
2015,1,-4.063193663310625,CO,Colorado,United States
2015,2,-1.824281011657738,CO,Colorado,United States
2015,3,2.096503544575679,CO,Colorado,United States
2015,4,6.916505618127444,CO,Colorado,United States
2015,5,11.667121166673304,CO,Colorado,United States
2015,6,17.108211034221675,CO,Colorado,United States
2015,7,20.659307093103557,CO,Colorado,United States
2015,8,19.744587116507997,CO,Colorado,United States
2015,9,15.153248885636055,CO,Colorado,United States
2015,10,8.896809164787681,CO,Colorado,United States
2015,11,1.9291520266467694,CO,Colorado,United States
2015,12,-3.093823153378902,CO,Colorado,United States
2016,1,-4.201603666771215,CO,Colorado,United States
2016,2,-1.7443402354364261,CO,Colorado,United States
2016,3,2.0180966599557024,CO,Colorado,United States
2016,4,6.657323851826382,CO,Colorado,United States
2016,5,12.419890482489489,CO,Colorado,United States
2016,6,17.545461014128115,CO,Colorado,United States
2016,7,20.54841511917536,CO,Colorado,United States
2016,8,19.385624410757117,CO,Colorado,United States
2016,9,15.050790866988287,CO,Colorado,United States
2016,10,8.606646683744847,CO,Colorado,United States
2016,11,1.9603935148720284,CO,Colorado,United States
2016,12,-3.1474666356063343,CO,Colorado,United States
2017,1,-3.6950821376657057,CO,Colorado,United States
2017,2,-1.8877649534891239,CO,Colorado,United States
2017,3,2.0725028146578746,CO,Colorado,United States
2017,4,6.776307986668527,CO,Colorado,United States
2017,5,12.200410104307014,CO,Colorado,United States
2017,6,17.42471590442228,CO,Colorado,United States
2017,7,20.610095324664343,CO,Colorado,United States
2017,8,19.533398943726688,CO,Colorado,United States
2017,9,15.114291253805339,CO,Colorado,United States
2017,10,8.733129911326744,CO,Colorado,United States
2017,11,1.9796168215102927,CO,Colorado,United States
2011,1,-1.4407320472567235,CT,Connecticut,United States
2011,2,-1.1756129773169022,CT,Connecticut,United States
2011,3,3.6167013537678967,CT,Connecticut,United States
2011,4,8.528727382271702,CT,Connecticut,United States
2011,5,14.37616282795248,CT,Connecticut,United States
2011,6,19.228220623042805,CT,Connecticut,United States
2011,7,22.568985287473737,CT,Connecticut,United States
2011,8,21.594489658581374,CT,Connecticut,United States
2011,9,18.137425646556093,CT,Connecticut,United States
2011,10,12.725812803661972,CT,Connecticut,United States
2011,11,7.209559306965389,CT,Connecticut,United States
2011,12,0.8615339228668493,CT,Connecticut,United States
2012,1,-1.4982616705550011,CT,Connecticut,United States
2012,2,-1.3482731529799654,CT,Connecticut,United States
2012,3,3.0420861396525023,CT,Connecticut,United States
2012,4,8.693505301955753,CT,Connecticut,United States
2012,5,14.511284036248012,CT,Connecticut,United States
2012,6,19.54496105806166,CT,Connecticut,United States
2012,7,22.50330572235344,CT,Connecticut,United States
2012,8,22.000968684322793,CT,Connecticut,United States
2012,9,18.214325738473,CT,Connecticut,United States
2012,10,12.082351893728383,CT,Connecticut,United States
2012,11,6.722202695299007,CT,Connecticut,United States
2012,12,1.0332504775354554,CT,Connecticut,United States
2013,1,-1.2059913271506293,CT,Connecticut,United States
2013,2,-0.6921931810406221,CT,Connecticut,United States
2013,3,3.2723650843732255,CT,Connecticut,United States
2013,4,8.68232887825349,CT,Connecticut,United States
2013,5,14.5094983771982,CT,Connecticut,United States
2013,6,19.48139492319516,CT,Connecticut,United States
2013,7,22.56790699275411,CT,Connecticut,United States
2013,8,21.90674159896313,CT,Connecticut,United States
2013,9,18.22503613780943,CT,Connecticut,United States
2013,10,12.335409451040283,CT,Connecticut,United States
2013,11,6.929881655787922,CT,Connecticut,United States
2013,12,1.0212491998051778,CT,Connecticut,United States
2014,1,-1.2609539051854064,CT,Connecticut,United States
2014,2,-0.8745591925111142,CT,Connecticut,United States
2014,3,3.505136911134467,CT,Connecticut,United States
2014,4,8.668575745356478,CT,Connecticut,United States
2014,5,14.505604276805888,CT,Connecticut,United States
2014,6,19.41693918533563,CT,Connecticut,United States
2014,7,22.630939376368048,CT,Connecticut,United States
2014,8,21.812335284124376,CT,Connecticut,United States
2014,9,18.240528965752652,CT,Connecticut,United States
2014,10,12.591121633762619,CT,Connecticut,United States
2014,11,7.133540293606004,CT,Connecticut,United States
2014,12,1.0051217610792644,CT,Connecticut,United States
2015,1,-1.3172965715234497,CT,Connecticut,United States
2015,2,-1.0521775015821824,CT,Connecticut,United States
2015,3,3.740136829502915,CT,Connecticut,United States
2015,4,8.652162858005918,CT,Connecticut,United States
2015,5,14.499598303685957,CT,Connecticut,United States
2015,6,19.351656098776754,CT,Connecticut,United States
2015,7,22.692420763207707,CT,Connecticut,United States
2015,8,21.717925134316324,CT,Connecticut,United States
2015,9,18.260861122289224,CT,Connecticut,United States
2015,10,12.849248279395102,CT,Connecticut,United States
2015,11,7.332994782698184,CT,Connecticut,United States
2015,12,0.9849693986007164,CT,Connecticut,United States
2016,1,-1.3748261948205567,CT,Connecticut,United States
2016,2,-1.2248376772464038,CT,Connecticut,United States
2016,3,3.165521615386327,CT,Connecticut,United States
2016,4,8.816940777689332,CT,Connecticut,United States
2016,5,14.634719511980913,CT,Connecticut,United States
2016,6,19.668396533795665,CT,Connecticut,United States
2016,7,22.62674119808752,CT,Connecticut,United States
2016,8,22.124404160055853,CT,Connecticut,United States
2016,9,18.337761214206687,CT,Connecticut,United States
2016,10,12.205787369461234,CT,Connecticut,United States
2016,11,6.845638171032235,CT,Connecticut,United States
2016,12,1.1566859532688962,CT,Connecticut,United States
2017,1,-1.082555851417375,CT,Connecticut,United States
2017,2,-0.5687577053058224,CT,Connecticut,United States
2017,3,3.395800560106739,CT,Connecticut,United States
2017,4,8.805764353988499,CT,Connecticut,United States
2017,5,14.632933852931686,CT,Connecticut,United States
2017,6,19.60483039892839,CT,Connecticut,United States
2017,7,22.691342468489164,CT,Connecticut,United States
